,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
518,2024-01-14,1,0022300550,1610612754,IND,Indiana,Pacers,23-16,28,29,27,25,0,0,0,0,0,0,0,0,0,0,109,0.467,0.682,0.276,28,37,13
519,2024-01-14,1,0022300550,1610612743,DEN,Denver,Nuggets,28-13,28,32,29,28,0,0,0,0,0,0,0,0,0,0,117,0.648,0.652,0.5,31,40,21
520,2024-01-14,2,0022300551,1610612766,CHA,Charlotte,Hornets,8-29,16,15,30,26,0,0,0,0,0,0,0,0,0,0,87,0.347,0.733,0.244,17,50,13
521,2024-01-14,2,0022300551,1610612748,MIA,Miami,Heat,23-16,26,26,25,27,0,0,0,0,0,0,0,0,0,0,104,0.494,0.813,0.44,27,44,14
522,2024-01-14,3,0022300552,1610612758,SAC,Sacramento,Kings,23-16,37,29,25,37,14,0,0,0,0,0,0,0,0,0,142,0.524,0.75,0.415,34,47,9
523,2024-01-14,3,0022300552,1610612749,MIL,Milwaukee,Bucks,28-12,32,36,27,33,15,0,0,0,0,0,0,0,0,0,143,0.522,0.844,0.465,31,40,13
524,2024-01-14,4,0022300553,1610612746,LAC,LA,Clippers,25-14,19,26,23,37,0,0,0,0,0,0,0,0,0,0,105,0.434,0.889,0.436,28,34,11
525,2024-01-14,4,0022300553,1610612750,MIN,Minnesota,Timberwolves,28-11,29,17,35,28,0,0,0,0,0,0,0,0,0,0,109,0.567,0.645,0.5,25,41,17
526,2024-01-14,5,0022300554,1610612756,PHX,Phoenix,Suns,21-18,31,40,35,21,0,0,0,0,0,0,0,0,0,0,127,0.605,0.815,0.464,27,41,12
527,2024-01-14,5,0022300554,1610612757,POR,Portland,Trail Blazers,10-29,33,28,31,24,0,0,0,0,0,0,0,0,0,0,116,0.449,0.727,0.476,23,36,13
528,2024-01-13,1,0022300542,1610612745,HOU,Houston,Rockets,19-19,31,27,28,27,0,0,0,0,0,0,0,0,0,0,113,0.404,0.867,0.233,20,50,12
529,2024-01-13,1,0022300542,1610612738,BOS,Boston,Celtics,30-9,35,34,43,33,0,0,0,0,0,0,0,0,0,0,145,0.537,0.76,0.511,26,50,11
530,2024-01-13,2,0022300543,1610612764,WAS,Washington,Wizards,7-31,30,28,41,28,0,0,0,0,0,0,0,0,0,0,127,0.485,0.808,0.375,32,54,12
531,2024-01-13,2,0022300543,1610612737,ATL,Atlanta,Hawks,15-23,25,22,24,28,0,0,0,0,0,0,0,0,0,0,99,0.344,0.727,0.275,21,50,14
532,2024-01-13,3,0022300544,1610612752,NYK,New York,Knicks,23-16,25,28,30,23,0,0,0,0,0,0,0,0,0,0,106,0.482,0.684,0.342,25,56,22
533,2024-01-13,3,0022300544,1610612763,MEM,Memphis,Grizzlies,14-25,27,30,15,22,0,0,0,0,0,0,0,0,0,0,94,0.414,0.867,0.237,27,35,12
534,2024-01-13,4,0022300545,1610612744,GSW,Golden State,Warriors,18-21,24,32,25,37,0,0,0,0,0,0,0,0,0,0,118,0.48,0.643,0.417,23,41,7
535,2024-01-13,4,0022300545,1610612749,MIL,Milwaukee,Bucks,27-12,33,21,29,46,0,0,0,0,0,0,0,0,0,0,129,0.543,0.824,0.419,33,50,12
536,2024-01-13,5,0022300546,1610612753,ORL,Orlando,Magic,21-18,21,19,33,27,0,0,0,0,0,0,0,0,0,0,100,0.464,0.625,0.2,21,50,15
537,2024-01-13,5,0022300546,1610612760,OKC,Oklahoma City,Thunder,27-11,23,26,37,26,0,0,0,0,0,0,0,0,0,0,112,0.457,0.857,0.222,23,46,8
538,2024-01-13,6,0022300547,1610612740,NOP,New Orleans,Pelicans,24-16,29,20,39,30,0,0,0,0,0,0,0,0,0,0,118,0.494,0.757,0.4,29,44,10
539,2024-01-13,6,0022300547,1610612742,DAL,Dallas,Mavericks,23-17,20,34,27,27,0,0,0,0,0,0,0,0,0,0,108,0.451,0.95,0.366,23,34,12
540,2024-01-13,7,0022300548,1610612741,CHI,Chicago,Bulls,19-22,35,28,31,28,0,0,0,0,0,0,0,0,0,0,122,0.511,0.75,0.441,31,47,9
541,2024-01-13,7,0022300548,1610612759,SAS,San Antonio,Spurs,7-31,23,32,39,22,0,0,0,0,0,0,0,0,0,0,116,0.411,0.87,0.391,26,47,8
542,2024-01-13,8,0022300549,1610612747,LAL,Los Angeles,Lakers,19-21,39,28,28,30,0,0,0,0,0,0,0,0,0,0,125,0.5,0.833,0.448,30,40,12
543,2024-01-13,8,0022300549,1610612762,UTA,Utah,Jazz,21-20,31,33,36,32,0,0,0,0,0,0,0,0,0,0,132,0.452,0.923,0.324,28,52,10
544,2024-01-12,1,0022300532,1610612758,SAC,Sacramento,Kings,23-15,21,25,27,20,0,0,0,0,0,0,0,0,0,0,93,0.337,0.808,0.211,20,54,16
545,2024-01-12,1,0022300532,1610612755,PHI,Philadelphia,76ers,24-13,29,36,22,25,0,0,0,0,0,0,0,0,0,0,112,0.43,0.944,0.429,23,46,13
546,2024-01-12,2,0022300533,1610612754,IND,Indiana,Pacers,23-15,34,34,31,27,0,0,0,0,0,0,0,0,0,0,126,0.671,0.75,0.611,41,45,25
547,2024-01-12,2,0022300533,1610612737,ATL,Atlanta,Hawks,15-22,30,32,19,27,0,0,0,0,0,0,0,0,0,0,108,0.449,0.739,0.367,25,28,14
548,2024-01-12,3,0022300534,1610612745,HOU,Houston,Rockets,19-18,23,32,33,24,0,0,0,0,0,0,0,0,0,0,112,0.456,0.88,0.267,21,41,9
549,2024-01-12,3,0022300534,1610612765,DET,Detroit,Pistons,3-36,30,25,36,19,0,0,0,0,0,0,0,0,0,0,110,0.5,0.625,0.343,32,46,14
550,2024-01-12,4,0022300535,1610612753,ORL,Orlando,Magic,21-17,22,33,18,23,0,0,0,0,0,0,0,0,0,0,96,0.439,0.6,0.3,26,38,11
551,2024-01-12,4,0022300535,1610612748,MIA,Miami,Heat,22-16,30,26,19,24,0,0,0,0,0,0,0,0,0,0,99,0.446,0.85,0.308,23,41,16
552,2024-01-12,5,0022300536,1610612744,GSW,Golden State,Warriors,18-20,33,29,48,30,0,0,0,0,0,0,0,0,0,0,140,0.521,0.733,0.426,39,44,3
553,2024-01-12,5,0022300536,1610612741,CHI,Chicago,Bulls,18-22,30,45,20,36,0,0,0,0,0,0,0,0,0,0,131,0.581,0.813,0.45,31,36,12
554,2024-01-12,6,0022300537,1610612746,LAC,LA,Clippers,25-13,23,42,35,28,0,0,0,0,0,0,0,0,0,0,128,0.551,0.75,0.484,22,43,12
555,2024-01-12,6,0022300537,1610612763,MEM,Memphis,Grizzlies,14-24,26,27,26,40,0,0,0,0,0,0,0,0,0,0,119,0.432,0.704,0.409,30,46,9
556,2024-01-12,7,0022300538,1610612757,POR,Portland,Trail Blazers,10-28,15,27,15,36,0,0,0,0,0,0,0,0,0,0,93,0.39,0.676,0.357,18,38,19
557,2024-01-12,7,0022300538,1610612750,MIN,Minnesota,Timberwolves,27-11,36,27,25,28,0,0,0,0,0,0,0,0,0,0,116,0.55,0.708,0.355,35,45,15
558,2024-01-12,8,0022300541,1610612766,CHA,Charlotte,Hornets,8-28,22,23,26,28,0,0,0,0,0,0,0,0,0,0,99,0.36,0.893,0.294,22,44,19
559,2024-01-12,8,0022300541,1610612759,SAS,San Antonio,Spurs,7-30,28,38,37,32,0,0,0,0,0,0,0,0,0,0,135,0.517,0.794,0.474,31,45,14
560,2024-01-12,9,0022300540,1610612761,TOR,Toronto,Raptors,15-24,25,22,38,28,0,0,0,0,0,0,0,0,0,0,113,0.432,0.703,0.5,25,31,13
561,2024-01-12,9,0022300540,1610612762,UTA,Utah,Jazz,20-20,28,36,41,40,0,0,0,0,0,0,0,0,0,0,145,0.559,0.769,0.488,34,56,13
562,2024-01-12,10,0022300539,1610612740,NOP,New Orleans,Pelicans,23-16,25,26,29,33,0,0,0,0,0,0,0,0,0,0,113,0.472,0.727,0.394,30,35,8
563,2024-01-12,10,0022300539,1610612743,DEN,Denver,Nuggets,27-13,37,29,34,25,0,0,0,0,0,0,0,0,0,0,125,0.556,0.733,0.424,30,48,15
564,2024-01-11,1,0022300527,1610612751,BKN,Brooklyn,Nets,16-22,16,18,26,42,0,0,0,0,0,0,0,0,0,0,102,0.451,0.714,0.296,18,41,16
565,2024-01-11,1,0022300527,1610612739,CLE,Cleveland,Cavaliers,22-15,26,28,24,33,0,0,0,0,0,0,0,0,0,0,111,0.39,0.791,0.295,16,47,11
566,2024-01-11,2,0022300528,1610612738,BOS,Boston,Celtics,29-9,23,15,32,32,0,0,0,0,0,0,0,0,0,0,102,0.374,0.833,0.257,22,31,6
567,2024-01-11,2,0022300528,1610612749,MIL,Milwaukee,Bucks,26-12,41,34,36,24,0,0,0,0,0,0,0,0,0,0,135,0.565,0.813,0.429,34,54,9
568,2024-01-11,3,0022300529,1610612757,POR,Portland,Trail Blazers,10-27,24,15,17,21,0,0,0,0,0,0,0,0,0,0,77,0.277,0.625,0.224,16,42,9
569,2024-01-11,3,0022300529,1610612760,OKC,Oklahoma City,Thunder,26-11,36,39,43,21,0,0,0,0,0,0,0,0,0,0,139,0.57,0.864,0.4,41,59,12
570,2024-01-11,4,0022300530,1610612752,NYK,New York,Knicks,22-16,26,29,31,38,0,0,0,0,0,0,0,0,0,0,124,0.494,0.786,0.333,27,45,14
571,2024-01-11,4,0022300530,1610612742,DAL,Dallas,Mavericks,23-16,44,30,27,27,0,0,0,0,0,0,0,0,0,0,128,0.5,0.767,0.415,27,38,10
572,2024-01-11,5,0022300531,1610612756,PHX,Phoenix,Suns,20-18,36,30,39,22,0,0,0,0,0,0,0,0,0,0,127,0.495,0.913,0.359,23,46,12
573,2024-01-11,5,0022300531,1610612747,LAL,Los Angeles,Lakers,19-20,25,27,26,31,0,0,0,0,0,0,0,0,0,0,109,0.5,0.64,0.382,33,37,18
574,2024-01-10,1,0022300517,1610612750,MIN,Minnesota,Timberwolves,26-11,27,26,32,26,9,0,0,0,0,0,0,0,0,0,120,0.463,0.9,0.412,22,47,9
575,2024-01-10,1,0022300517,1610612738,BOS,Boston,Celtics,29-8,32,22,25,32,16,0,0,0,0,0,0,0,0,0,127,0.433,0.968,0.404,21,46,8
576,2024-01-10,2,0022300518,1610612758,SAC,Sacramento,Kings,23-14,33,38,24,28,0,0,0,0,0,0,0,0,0,0,123,0.517,0.783,0.371,24,53,9
577,2024-01-10,2,0022300518,1610612766,CHA,Charlotte,Hornets,8-27,28,31,21,18,0,0,0,0,0,0,0,0,0,0,98,0.402,0.75,0.421,17,36,8
578,2024-01-10,3,0022300519,1610612759,SAS,San Antonio,Spurs,6-30,31,32,32,35,0,0,0,0,0,0,0,0,0,0,130,0.521,0.852,0.333,36,46,5
579,2024-01-10,3,0022300519,1610612765,DET,Detroit,Pistons,3-35,19,32,26,31,0,0,0,0,0,0,0,0,0,0,108,0.458,0.769,0.313,33,43,10
580,2024-01-10,4,0022300520,1610612764,WAS,Washington,Wizards,6-31,21,34,25,24,0,0,0,0,0,0,0,0,0,0,104,0.432,0.7,0.226,24,46,13
581,2024-01-10,4,0022300520,1610612754,IND,Indiana,Pacers,22-15,23,31,35,23,0,0,0,0,0,0,0,0,0,0,112,0.446,0.917,0.32,31,54,13
582,2024-01-10,5,0022300521,1610612755,PHI,Philadelphia,76ers,23-13,31,33,34,27,7,0,0,0,0,0,0,0,0,0,132,0.451,0.848,0.353,26,51,11
583,2024-01-10,5,0022300521,1610612737,ATL,Atlanta,Hawks,15-21,34,27,34,30,14,0,0,0,0,0,0,0,0,0,139,0.471,0.738,0.353,32,55,12
584,2024-01-10,6,0022300522,1610612760,OKC,Oklahoma City,Thunder,25-11,29,36,34,29,0,0,0,0,0,0,0,0,0,0,128,0.593,0.75,0.424,36,42,12
585,2024-01-10,6,0022300522,1610612748,MIA,Miami,Heat,21-16,35,34,27,24,0,0,0,0,0,0,0,0,0,0,120,0.461,0.821,0.417,25,38,10
586,2024-01-10,7,0022300523,1610612745,HOU,Houston,Rockets,18-18,24,30,29,29,7,0,0,0,0,0,0,0,0,0,119,0.475,0.6,0.244,29,50,14
587,2024-01-10,7,0022300523,1610612741,CHI,Chicago,Bulls,18-21,28,34,32,18,12,0,0,0,0,0,0,0,0,0,124,0.442,0.84,0.404,31,46,14
588,2024-01-10,8,0022300525,1610612740,NOP,New Orleans,Pelicans,23-15,46,27,32,36,0,0,0,0,0,0,0,0,0,0,141,0.574,0.737,0.475,37,47,11
589,2024-01-10,8,0022300525,1610612744,GSW,Golden State,Warriors,17-20,27,33,23,22,0,0,0,0,0,0,0,0,0,0,105,0.438,0.833,0.308,24,43,17
590,2024-01-10,9,0022300524,1610612743,DEN,Denver,Nuggets,26-13,24,29,25,33,0,0,0,0,0,0,0,0,0,0,111,0.457,0.857,0.394,26,34,16
591,2024-01-10,9,0022300524,1610612762,UTA,Utah,Jazz,19-20,35,36,28,25,0,0,0,0,0,0,0,0,0,0,124,0.554,0.826,0.394,34,40,16
592,2024-01-10,10,0022300526,1610612761,TOR,Toronto,Raptors,15-23,29,28,35,28,0,0,0,0,0,0,0,0,0,0,120,0.548,0.889,0.4,31,37,14
593,2024-01-10,10,0022300526,1610612746,LAC,LA,Clippers,24-13,28,30,33,35,0,0,0,0,0,0,0,0,0,0,126,0.527,1.0,0.441,34,36,7
594,2024-01-09,1,0022300512,1610612758,SAC,Sacramento,Kings,22-14,29,39,30,33,0,0,0,0,0,0,0,0,0,0,131,0.574,0.714,0.394,39,44,17
595,2024-01-09,1,0022300512,1610612765,DET,Detroit,Pistons,3-34,47,18,30,15,0,0,0,0,0,0,0,0,0,0,110,0.471,0.762,0.378,27,40,21
596,2024-01-09,2,0022300513,1610612750,MIN,Minnesota,Timberwolves,26-10,33,34,23,23,0,0,0,0,0,0,0,0,0,0,113,0.538,0.789,0.4,34,48,18
597,2024-01-09,2,0022300513,1610612753,ORL,Orlando,Magic,21-16,16,21,29,26,0,0,0,0,0,0,0,0,0,0,92,0.362,0.611,0.31,20,46,12
598,2024-01-09,3,0022300514,1610612757,POR,Portland,Trail Blazers,10-26,22,19,20,23,0,0,0,0,0,0,0,0,0,0,84,0.384,0.667,0.207,19,43,15
599,2024-01-09,3,0022300514,1610612752,NYK,New York,Knicks,22-15,38,25,34,15,0,0,0,0,0,0,0,0,0,0,112,0.416,0.87,0.375,26,55,14
600,2024-01-09,4,0022300515,1610612763,MEM,Memphis,Grizzlies,14-23,29,39,35,17,0,0,0,0,0,0,0,0,0,0,120,0.484,0.857,0.378,27,54,16
601,2024-01-09,4,0022300515,1610612742,DAL,Dallas,Mavericks,22-16,22,31,30,20,0,0,0,0,0,0,0,0,0,0,103,0.439,0.815,0.333,20,33,12
602,2024-01-09,5,0022300516,1610612761,TOR,Toronto,Raptors,15-22,24,29,36,42,0,0,0,0,0,0,0,0,0,0,131,0.564,0.615,0.486,34,37,12
603,2024-01-09,5,0022300516,1610612747,LAL,Los Angeles,Lakers,19-19,28,23,37,44,0,0,0,0,0,0,0,0,0,0,132,0.543,0.778,0.444,34,39,15
604,2024-01-08,1,0022300506,1610612741,CHI,Chicago,Bulls,17-21,24,27,32,24,12,0,0,0,0,0,0,0,0,0,119,0.489,0.833,0.346,27,51,13
605,2024-01-08,1,0022300506,1610612766,CHA,Charlotte,Hornets,8-26,25,18,33,31,5,0,0,0,0,0,0,0,0,0,112,0.426,0.882,0.405,26,44,12
606,2024-01-08,2,0022300507,1610612738,BOS,Boston,Celtics,28-8,34,34,33,30,0,0,0,0,0,0,0,0,0,0,131,0.522,0.69,0.486,26,42,15
607,2024-01-08,2,0022300507,1610612754,IND,Indiana,Pacers,21-15,33,26,44,30,0,0,0,0,0,0,0,0,0,0,133,0.527,0.818,0.475,29,39,13
608,2024-01-08,3,0022300508,1610612760,OKC,Oklahoma City,Thunder,24-11,36,31,35,34,0,0,0,0,0,0,0,0,0,0,136,0.591,0.75,0.5,37,40,14
609,2024-01-08,3,0022300508,1610612764,WAS,Washington,Wizards,6-30,30,31,36,31,0,0,0,0,0,0,0,0,0,0,128,0.494,0.862,0.469,32,38,14
610,2024-01-08,4,0022300509,1610612745,HOU,Houston,Rockets,18-17,27,32,23,31,0,0,0,0,0,0,0,0,0,0,113,0.42,0.893,0.341,20,42,12
611,2024-01-08,4,0022300509,1610612748,MIA,Miami,Heat,21-15,34,25,32,29,0,0,0,0,0,0,0,0,0,0,120,0.5,0.719,0.417,30,45,11
612,2024-01-08,5,0022300510,1610612762,UTA,Utah,Jazz,18-20,41,36,23,32,0,0,0,0,0,0,0,0,0,0,132,0.522,0.818,0.455,33,47,10
613,2024-01-08,5,0022300510,1610612749,MIL,Milwaukee,Bucks,25-12,23,23,44,26,0,0,0,0,0,0,0,0,0,0,116,0.447,0.789,0.472,31,38,9
614,2024-01-08,6,0022300511,1610612756,PHX,Phoenix,Suns,19-18,31,32,28,20,0,0,0,0,0,0,0,0,0,0,111,0.494,0.862,0.333,17,25,14
615,2024-01-08,6,0022300511,1610612746,LAC,LA,Clippers,23-13,34,37,30,37,0,0,0,0,0,0,0,0,0,0,138,0.624,0.739,0.517,32,44,12
616,2024-01-07,1,0022300497,1610612759,SAS,San Antonio,Spurs,5-30,32,24,28,31,0,0,0,0,0,0,0,0,0,0,115,0.477,0.864,0.378,22,40,11
617,2024-01-07,1,0022300497,1610612739,CLE,Cleveland,Cavaliers,21-15,28,34,26,29,0,0,0,0,0,0,0,0,0,0,117,0.489,0.714,0.372,27,44,16
618,2024-01-07,2,0022300498,1610612757,POR,Portland,Trail Blazers,10-25,26,24,35,30,19,0,0,0,0,0,0,0,0,0,134,0.474,0.8,0.526,21,38,9
619,2024-01-07,2,0022300498,1610612751,BKN,Brooklyn,Nets,16-21,30,22,41,22,12,0,0,0,0,0,0,0,0,0,127,0.505,0.84,0.378,29,44,15
620,2024-01-07,3,0022300499,1610612737,ATL,Atlanta,Hawks,14-21,28,32,18,27,5,0,0,0,0,0,0,0,0,0,110,0.462,0.586,0.3,21,50,12
621,2024-01-07,3,0022300499,1610612753,ORL,Orlando,Magic,21-15,32,19,34,20,12,0,0,0,0,0,0,0,0,0,117,0.439,0.636,0.415,25,57,11
622,2024-01-07,4,0022300500,1610612740,NOP,New Orleans,Pelicans,22-15,33,39,31,30,0,0,0,0,0,0,0,0,0,0,133,0.61,0.875,0.543,35,51,16
623,2024-01-07,4,0022300500,1610612758,SAC,Sacramento,Kings,21-14,21,26,14,39,0,0,0,0,0,0,0,0,0,0,100,0.418,0.75,0.333,28,25,9
624,2024-01-07,5,0022300501,1610612750,MIN,Minnesota,Timberwolves,25-10,29,27,26,26,0,0,0,0,0,0,0,0,0,0,108,0.436,0.619,0.317,22,51,13
625,2024-01-07,5,0022300501,1610612742,DAL,Dallas,Mavericks,22-15,30,30,31,24,0,0,0,0,0,0,0,0,0,0,115,0.453,0.7,0.375,20,44,11
626,2024-01-07,6,0022300502,1610612765,DET,Detroit,Pistons,3-33,29,28,28,29,0,0,0,0,0,0,0,0,0,0,114,0.472,0.7,0.375,28,37,11
627,2024-01-07,6,0022300502,1610612743,DEN,Denver,Nuggets,26-12,31,34,43,23,0,0,0,0,0,0,0,0,0,0,131,0.588,0.871,0.37,35,38,12
628,2024-01-07,7,0022300503,1610612763,MEM,Memphis,Grizzlies,13-23,26,32,28,35,0,0,0,0,0,0,0,0,0,0,121,0.443,0.75,0.347,29,54,17
629,2024-01-07,7,0022300503,1610612756,PHX,Phoenix,Suns,19-17,32,31,34,18,0,0,0,0,0,0,0,0,0,0,115,0.451,0.682,0.286,29,50,12
630,2024-01-07,8,0022300504,1610612761,TOR,Toronto,Raptors,15-21,36,40,25,32,0,0,0,0,0,0,0,0,0,0,133,0.585,0.571,0.455,38,45,7
631,2024-01-07,8,0022300504,1610612744,GSW,Golden State,Warriors,17-19,28,21,38,31,0,0,0,0,0,0,0,0,0,0,118,0.45,0.933,0.304,30,43,10
632,2024-01-07,9,0022300505,1610612746,LAC,LA,Clippers,22-13,24,29,24,26,0,0,0,0,0,0,0,0,0,0,103,0.396,0.895,0.378,21,40,14
633,2024-01-07,9,0022300505,1610612747,LAL,Los Angeles,Lakers,18-19,19,30,32,25,0,0,0,0,0,0,0,0,0,0,106,0.512,0.688,0.379,23,40,19
634,2024-01-06,1,0022300493,1610612738,BOS,Boston,Celtics,28-7,29,29,26,34,0,0,0,0,0,0,0,0,0,0,118,0.511,0.526,0.39,26,56,17
635,2024-01-06,1,0022300493,1610612754,IND,Indiana,Pacers,20-15,17,32,32,20,0,0,0,0,0,0,0,0,0,0,101,0.413,0.773,0.19,23,38,9
636,2024-01-06,2,0022300494,1610612752,NYK,New York,Knicks,21-15,34,29,28,30,0,0,0,0,0,0,0,0,0,0,121,0.494,0.875,0.389,27,45,14
637,2024-01-06,2,0022300494,1610612764,WAS,Washington,Wizards,6-29,19,24,32,30,0,0,0,0,0,0,0,0,0,0,105,0.471,0.6,0.351,33,45,20
638,2024-01-06,3,0022300495,1610612762,UTA,Utah,Jazz,17-20,32,26,29,33,0,0,0,0,0,0,0,0,0,0,120,0.575,0.833,0.267,30,48,23
639,2024-01-06,3,0022300495,1610612755,PHI,Philadelphia,76ers,23-12,28,29,22,30,0,0,0,0,0,0,0,0,0,0,109,0.404,0.783,0.184,30,34,6
640,2024-01-06,4,0022300496,1610612749,MIL,Milwaukee,Bucks,25-11,18,25,30,35,0,0,0,0,0,0,0,0,0,0,108,0.461,0.69,0.265,20,41,11
641,2024-01-06,4,0022300496,1610612745,HOU,Houston,Rockets,18-16,29,34,26,23,0,0,0,0,0,0,0,0,0,0,112,0.434,0.844,0.382,22,46,10
642,2024-01-05,1,0022300479,1610612762,UTA,Utah,Jazz,16-20,15,25,35,22,0,0,0,0,0,0,0,0,0,0,97,0.362,0.676,0.176,23,57,18
643,2024-01-05,1,0022300479,1610612738,BOS,Boston,Celtics,27-7,30,41,36,19,0,0,0,0,0,0,0,0,0,0,126,0.433,0.861,0.347,24,56,12
644,2024-01-05,2,0022300480,1610612737,ATL,Atlanta,Hawks,14-20,24,30,29,33,0,0,0,0,0,0,0,0,0,0,116,0.43,0.867,0.238,21,39,14
645,2024-01-05,2,0022300480,1610612754,IND,Indiana,Pacers,20-14,38,40,39,33,0,0,0,0,0,0,0,0,0,0,150,0.638,0.846,0.487,50,39,14
646,2024-01-05,3,0022300481,1610612760,OKC,Oklahoma City,Thunder,23-11,21,26,32,36,0,0,0,0,0,0,0,0,0,0,115,0.536,0.667,0.29,29,36,13
647,2024-01-05,3,0022300481,1610612751,BKN,Brooklyn,Nets,16-20,39,36,26,23,0,0,0,0,0,0,0,0,0,0,124,0.451,0.848,0.359,25,51,15
648,2024-01-05,4,0022300482,1610612764,WAS,Washington,Wizards,6-28,26,14,19,31,0,0,0,0,0,0,0,0,0,0,90,0.417,0.733,0.3,19,31,16
649,2024-01-05,4,0022300482,1610612739,CLE,Cleveland,Cavaliers,20-15,36,16,32,30,0,0,0,0,0,0,0,0,0,0,114,0.532,0.696,0.485,31,52,23
650,2024-01-05,5,0022300483,1610612752,NYK,New York,Knicks,20-15,34,41,18,35,0,0,0,0,0,0,0,0,0,0,128,0.483,0.96,0.439,27,49,11
651,2024-01-05,5,0022300483,1610612755,PHI,Philadelphia,76ers,23-11,30,25,21,16,0,0,0,0,0,0,0,0,0,0,92,0.407,0.741,0.261,22,38,14
652,2024-01-05,6,0022300484,1610612766,CHA,Charlotte,Hornets,8-25,22,19,28,22,0,0,0,0,0,0,0,0,0,0,91,0.404,0.75,0.294,20,42,11
653,2024-01-05,6,0022300484,1610612741,CHI,Chicago,Bulls,16-21,23,24,27,30,0,0,0,0,0,0,0,0,0,0,104,0.541,0.824,0.357,29,41,14
654,2024-01-05,7,0022300485,1610612750,MIN,Minnesota,Timberwolves,25-9,32,24,28,38,0,0,0,0,0,0,0,0,0,0,122,0.523,0.8,0.424,31,52,14
655,2024-01-05,7,0022300485,1610612745,HOU,Houston,Rockets,17-16,24,22,26,23,0,0,0,0,0,0,0,0,0,0,95,0.4,0.733,0.375,18,38,15
656,2024-01-05,8,0022300486,1610612746,LAC,LA,Clippers,22-12,26,30,36,19,0,0,0,0,0,0,0,0,0,0,111,0.488,0.8,0.417,28,50,14
657,2024-01-05,8,0022300486,1610612740,NOP,New Orleans,Pelicans,21-15,26,15,27,27,0,0,0,0,0,0,0,0,0,0,95,0.359,0.739,0.414,22,43,9
658,2024-01-05,9,0022300487,1610612757,POR,Portland,Trail Blazers,9-25,26,27,16,34,0,0,0,0,0,0,0,0,0,0,103,0.411,0.706,0.325,27,42,18
659,2024-01-05,9,0022300487,1610612742,DAL,Dallas,Mavericks,21-15,38,24,40,37,0,0,0,0,0,0,0,0,0,0,139,0.583,0.667,0.447,35,52,17
660,2024-01-05,10,0022300488,1610612753,ORL,Orlando,Magic,20-15,28,26,41,27,0,0,0,0,0,0,0,0,0,0,122,0.5,0.676,0.472,25,40,14
661,2024-01-05,10,0022300488,1610612743,DEN,Denver,Nuggets,25-12,37,30,31,22,0,0,0,0,0,0,0,0,0,0,120,0.505,0.789,0.273,28,38,13
662,2024-01-05,11,0022300489,1610612748,MIA,Miami,Heat,20-15,29,26,20,22,0,0,0,0,0,0,0,0,0,0,97,0.41,0.864,0.27,26,44,15
663,2024-01-05,11,0022300489,1610612756,PHX,Phoenix,Suns,19-16,33,29,32,19,0,0,0,0,0,0,0,0,0,0,113,0.506,0.647,0.4,30,44,9
664,2024-01-05,12,0022300490,1610612765,DET,Detroit,Pistons,3-32,20,26,29,34,0,0,0,0,0,0,0,0,0,0,109,0.449,0.8,0.295,25,40,11
665,2024-01-05,12,0022300490,1610612744,GSW,Golden State,Warriors,17-18,22,28,29,34,0,0,0,0,0,0,0,0,0,0,113,0.463,0.84,0.421,24,45,16
666,2024-01-05,13,0022300491,1610612763,MEM,Memphis,Grizzlies,12-23,29,29,36,33,0,0,0,0,0,0,0,0,0,0,127,0.537,0.8,0.511,33,44,17
667,2024-01-05,13,0022300491,1610612747,LAL,Los Angeles,Lakers,17-19,38,21,35,19,0,0,0,0,0,0,0,0,0,0,113,0.494,0.704,0.357,26,35,13
668,2024-01-05,14,0022300492,1610612761,TOR,Toronto,Raptors,14-21,27,30,40,33,0,0,0,0,0,0,0,0,0,0,130,0.54,0.852,0.351,31,37,14
669,2024-01-05,14,0022300492,1610612758,SAC,Sacramento,Kings,21-13,36,41,30,28,0,0,0,0,0,0,0,0,0,0,135,0.52,0.667,0.553,35,42,14
670,2024-01-04,1,0022300477,1610612749,MIL,Milwaukee,Bucks,25-10,38,26,29,32,0,0,0,0,0,0,0,0,0,0,125,0.533,0.789,0.353,27,42,14
671,2024-01-04,1,0022300477,1610612759,SAS,San Antonio,Spurs,5-29,31,28,34,28,0,0,0,0,0,0,0,0,0,0,121,0.484,0.882,0.35,31,42,11
672,2024-01-04,2,0022300478,1610612743,DEN,Denver,Nuggets,25-11,34,36,24,36,0,0,0,0,0,0,0,0,0,0,130,0.565,0.862,0.346,28,36,7
673,2024-01-04,2,0022300478,1610612744,GSW,Golden State,Warriors,16-18,33,30,44,20,0,0,0,0,0,0,0,0,0,0,127,0.544,0.875,0.417,35,33,8
674,2024-01-03,1,0022300465,1610612764,WAS,Washington,Wizards,6-27,31,24,20,26,0,0,0,0,0,0,0,0,0,0,101,0.416,0.455,0.343,22,36,8
